"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"11376",746.526530668687,1.20707040109807,0.315882519849714,3.82126368268923,0.000132769601186601,0.00293005628460602
"11573",13840.1838303338,4.14510038251397,0.780600668892231,5.31014198129805,1.09539865571512e-07,2.63681250427593e-05
"11576",35.38733757633,1.33445263250628,0.439997132588049,3.03286665678268,0.00242242614474255,0.0213619233800709
"11609",208.519538172285,2.4079218443935,0.57481356880452,4.18904837163365,2.80126689909496e-05,0.00108208938502182
"11702",23.7574853846912,2.71719714544888,0.785723422207804,3.45821069940086,0.00054377593318917,0.00780287829991402
"11748",362.761764197858,2.39579695530935,0.695373368107755,3.44533895772968,0.00057034370460695,0.00801915111326947
"11749",6970.53468640431,3.74658872056969,0.908798715478763,4.12257264095708,3.74664405468529e-05,0.0012991024962482
"11773",228.114958257817,1.78562601459513,0.444828000337391,4.014194280128,5.96492010776798e-05,0.00174518072583535
"11782",64.4558189198475,2.04123978224782,0.684128201764588,2.98370945238452,0.00284777049967603,0.0239063818940124
"11806",1932.10441688945,3.71939797667143,0.901380627679456,4.12633449450402,3.68591047590231e-05,0.00129349273640681
"11810",250.265040696739,1.58363534648657,0.565348779294878,2.80116523548831,0.00509184399483693,0.0356692905752307
"11815",5772.95263560919,4.58111213566836,1.12185392081368,4.08351929843564,4.43587435898593e-05,0.00147220595004691
"11818",7.48955829372667,3.18318610148176,0.889019337089113,3.58055890201935,0.000342860039564847,0.00563132269587071
"11819",478.722475779056,1.66667615716579,0.525735619949542,3.17017925725815,0.00152344921452814,0.0154254487279459
"11830",659.3055946784,1.38520452284048,0.401713541787471,3.4482395506929,0.000564253358907302,0.00796254722454836
"11842",66.5234143154389,3.25271005979841,0.88775019419664,3.66399250719614,0.000248314051813216,0.00446062333075377
"11878",452.958437263153,1.8811334646198,0.521646407513335,3.60614668772873,0.000310777503683518,0.00523491968171948
"11909",11.5769456173688,3.08690021714705,0.699107253902576,4.41548875357145,1.00782019807151e-05,0.00054502916311707
"11953",75.5646432859157,2.94889167234907,0.97767019654629,3.01624380365311,0.00255927389633794,0.0221878595508367
"11964",1368.7030582205,2.04089932340064,0.526431930776501,3.87685321517306,0.000105816151749731,0.00251685676495101
"11965",40.0057370422437,1.83235903921005,0.440308808303816,4.16153164473082,3.16120181472233e-05,0.0011785914690361
"11970",15.8090986328915,1.56317679145951,0.531036116236162,2.94363555258516,0.00324381735689899,0.0261529343669227
"11977",20.7043309010193,3.98707083714149,1.21652068189871,3.27743777517913,0.0010475381665796,0.0120723016702992
"11986",162.423116644485,2.33723286118287,0.715132667780139,3.26825072673289,0.00108214454622771,0.0123712190046717
"12020",1114.53784970608,1.94186443813731,0.63679189119057,3.04944906648658,0.00229261504196907,0.0205201028564814
"12024",10433.2505561257,4.3520478403511,0.768253057002599,5.66486237924124,1.47142583478655e-08,6.53594760141517e-06
"12050",579.510176451843,1.00194543567808,0.346118626510957,2.89480357003081,0.00379395863831927,0.0291881430072313
"12076",57.7877357253225,2.09556173900842,0.76607259854608,2.73546102939273,0.00622929619037939,0.0410649768339314
"12077",98.7999203056197,3.21477051267646,0.84612436824862,3.79940660417411,0.000145042958937735,0.00311266794418758
"12079",189.794108109618,2.37751408117682,0.611146083799946,3.89025495572852,0.000100138954149783,0.00242447639415609
"12097",43.9843648781055,2.15085080896426,0.584685560017133,3.67864533699317,0.000234476061654624,0.00429922988706922
"12098",52.2303157347093,2.32228497191518,0.687033222393534,3.38016400986351,0.000724425871151983,0.00937483716783483
"12181",601.365139545252,1.28421366069987,0.471653096058645,2.72279281410715,0.00647326399994123,0.0423333008224262
"12195",376.470335061644,3.95803420234405,0.86847209130833,4.55746850354325,5.17738513020501e-06,0.000354657784599217
"12240",56.8296989127453,2.68118070160089,0.768416373161269,3.48922901079072,0.000484415943634979,0.00719396915340555
"12261",118.710346910141,2.70644998102996,0.817720311619399,3.30975021969328,0.000933792608468952,0.0111413211919881
"12273",26.8997114493337,1.55370325884908,0.56065339841769,2.77123667355632,0.00558438203568136,0.0382028244294495
"12274",28.9801183255652,2.95553200818946,0.854360609961247,3.45934956940902,0.000541481648621601,0.00777505902168344
"12275",671.104325326355,2.31169819659667,0.673201360793169,3.43388818149895,0.000594989587527049,0.00822167430037377
"12286",393.762717213396,1.94772594422524,0.537537160238284,3.62342566858417,0.000290726779799292,0.00498544026667838
"12402",10.2044300130895,4.28396930231727,1.3288025895258,3.22393208448372,0.00126443383680719,0.0136588630781763
"12415",190.525364298236,1.64207296727759,0.571389176254392,2.87382581875599,0.00405532547138228,0.0305762256263188
"12427",264.391621730933,1.80501989925704,0.634093421432658,2.84661508580047,0.00441867542016324,0.0324152069432465
"12435",17.6325319797759,4.04053663014755,0.958637741848463,4.2148733079886,2.49918444248624e-05,0.00101260331164963
"12460",639.363580721555,1.72611042837084,0.480047548948106,3.59570720057448,0.000323511512769164,0.00540335743824076
"12835",11.9032920484201,1.98532590408567,0.746782216698088,2.65850720557303,0.00784876722340501,0.0479588802176089
"12887",258.311680973524,2.57005269793411,0.684299598146404,3.75574193656658,0.000172828710828729,0.00347660448219921
"12888",785.065767438892,2.73212216496628,0.66718307163849,4.09501122121795,4.22147941150241e-05,0.00142124984433387
"12904",35.6399642276859,1.67966507255214,0.456123609656216,3.68247781301677,0.000230977975777302,0.00425635741877141
"12905",17.0840087348257,2.06012942290443,0.640415703279205,3.21686275392012,0.00129600579915213,0.0138831513630609
"12926",6.96525836773021,2.17241901638736,0.68446503184844,3.17389335510773,0.00150408943333728,0.0152957440077467
"12950",24.9206803378316,1.19001806172828,0.438644345308244,2.71294517860939,0.00666881381739948,0.0431833852637655
