"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"35211",15992.3154908719,-3.25266892653958,0.683445538647038,-4.75922182911402,1.94340757123922e-06,0.000195008803476536
"35212",6251.23878951223,-3.07670950841544,0.670300373266466,-4.59004594227244,4.43148459694665e-06,0.000319763978444847
"35221",108.267665531168,-2.06296649621144,0.517926691975092,-3.98312450038905,6.80151009022998e-05,0.00189469536012884
"35294",10.8723024061212,-3.08096756633777,0.81737374443891,-3.7693498075996,0.000163673363707912,0.0033662460904154
"35322",531.465720830717,-1.40160707732927,0.329924151934932,-4.24827060737794,2.15427080184202e-05,0.000916207092015197
"35378",132.833253966758,-1.00023241456809,0.354067991162393,-2.8249727157893,0.00472846422539842,0.0337402191727874
"35456",1204.00542724638,-1.00581066636114,0.32062411247763,-3.13704000172887,0.00170662841157314,0.0167581431936033
"35486",644.368145990148,-1.94728246944929,0.543568947552772,-3.58240197166567,0.000340449388148584,0.0056024752612177
"35592",24.9229249151662,-1.32264248111116,0.347509221420454,-3.80606441378684,0.000141195624113193,0.00304792705228546
"35608",4.0493057481231,-2.47425314022063,0.823227383513453,-3.0055525238492,0.00265098806701326,0.0227900946956321
"35609",8.16881100973198,-2.39628315834137,0.68082875375754,-3.51965622062247,0.000432106480791642,0.0066506598433647
"35640",68.3466599227202,-1.11586177526413,0.361506087460936,-3.08670258667417,0.00202389982601845,0.018802871150366
"35642",292.120621159879,-1.00318992437457,0.276470402564861,-3.62856173777668,0.000285004598098015,0.00492678204302948
"35687",21.9564522881906,-1.40085994196569,0.49886279952275,-2.80810664436366,0.00498337210118317,0.0350816285380086
"35716",1531.54795217054,-1.22744724070415,0.357769630704802,-3.43083128181142,0.000601734730515804,0.00828368797293139
"35721",13.098792426109,-2.06075561651438,0.688154364002941,-2.99461243626666,0.00274793756295409,0.023319061799814
"35726",4356.50405232301,-1.36690491779045,0.386700754511065,-3.53478730476938,0.00040810351093438,0.00637404064085421
"35732",614.065405829285,-2.49486702822266,0.556974982425799,-4.47931613976043,7.48825586898905e-06,0.000455825395172016
"35735",548.47318859629,-1.03518209190301,0.386221744983147,-2.68027915400822,0.00735607863662761,0.0459144408424774
"35746",333.266305656027,-1.15201323200152,0.361204699907641,-3.18936390444556,0.00142586260169018,0.0147572757905791
"35748",312.034030845021,-1.23367212422867,0.387106379496148,-3.18690724196898,0.00143802885170753,0.014850661834564
"35938",27.2339029542327,-2.32267662598356,0.765326926821391,-3.03488162324337,0.00240630113098284,0.0212708408302434
"35968",2844.4546950803,-2.55105787062357,0.644573183024906,-3.95774744870978,7.5659891360687e-05,0.0020179874100912
"36042",463.253139057425,-1.43795302309873,0.493283966355437,-2.9150613463536,0.00355618632324969,0.0278812677759265
"36085",2549.23955512635,-1.26906453588344,0.470649014162147,-2.69641388316224,0.00700905183728358,0.0444918590939272
"36115",1811.64844904161,-2.64524720692922,0.628402187083529,-4.20948122285515,2.55957712211204e-05,0.00102574753686137
"36116",2028.61815813133,-2.33727526706484,0.591402100639012,-3.95209158800654,7.74710767516124e-05,0.00205768747156435
"36165",11199.0769577638,-3.82300570711603,0.752893263458136,-5.07775257485565,3.81925608018839e-07,6.76614139226754e-05
"36323",141.585827227722,-2.11539305222838,0.421274738145749,-5.02140968988393,5.12936199781101e-07,8.39255101909358e-05
"36324",74.5991496371209,-2.2378772889276,0.493916785506998,-4.53087919786013,5.87387207732949e-06,0.000388573536588133
"36325",29.1348239080036,-1.40728698251003,0.370445801127924,-3.7989011569983,0.000145339036809282,0.00311545837643064
"36333",184.76480733002,-2.30836663613642,0.434748897521602,-5.30965495092883,1.09832971799099e-07,2.63681250427593e-05
"36334",29.4968500461147,-1.43644668964278,0.378807902650962,-3.79201880317249,0.000149427596983953,0.003156657986286
"36341",209.983348118247,-2.55499024418709,0.430938986651143,-5.92889091804409,3.04987598029232e-09,2.00885164568587e-06
"36342",77.8596342652521,-2.41551665436569,0.51311553271522,-4.7075492756644,2.50712688644269e-06,0.000225975703364701
"36343",63.7613187277849,-2.0271146248268,0.363403377308709,-5.5781392012347,2.43105084782152e-08,9.45443788701987e-06
"36441",1190.10243685736,-1.91220647836017,0.49210655420459,-3.88575698092649,0.000102011516760956,0.00245362532074478
"36543",70.2756297858181,-1.73071183123482,0.437946502046095,-3.95187956325463,7.75397645777909e-05,0.00205768747156435
"36578",2365.18457106569,-1.91332167262823,0.478401064835917,-3.99940931001997,6.35007749322983e-05,0.00181467886166352
"36583",861.386271216343,-1.32261683352332,0.373460707015016,-3.54151536876446,0.000397835681567472,0.00626969508472713
"36585",11.9635305032819,-1.44667605360999,0.541823010390872,-2.67001590162506,0.00758476548291712,0.0467909355728086
"36588",130.164017367125,-1.12867058946817,0.399841467825394,-2.82279523333745,0.00476069669522368,0.0339136929303677
"36626",300.591865977887,-1.35587215571828,0.443417146444574,-3.05778016612573,0.00222983091131149,0.0200911597508838
"36633",11.6368334378899,-1.71747694251136,0.510931797822412,-3.3614602767556,0.000775315077551108,0.00977246992744498
"36656",532.621476068901,-1.25330615999911,0.321073261129932,-3.9034896758093,9.48155966347602e-05,0.00234194523687858
"36665",72.1636718389343,-2.46984662682836,0.346666470292547,-7.1245616131958,1.0441247591419e-12,2.68214768128371e-09
"36672",8.49056378588753,-1.64882221268665,0.526067049867661,-3.13424346402504,0.00172297835412386,0.0168609020802795
